timestamp,eye_closed_prob,yawn_prob,drowsy_prob,fps
1763491519.5254447,0.3808,0.0010,0.0935,14.78
1763491519.580088,0.3102,0.0007,0.0742,18.30
1763491519.6476626,0.3303,0.0005,0.0746,14.80
1763491519.7059748,0.3222,0.0003,0.0705,17.15
1763491519.767078,0.2995,0.0003,0.0645,16.37
1763491519.8329937,0.2969,0.0003,0.0627,15.17
1763491519.8888714,0.3214,0.0002,0.0669,17.90
1763491519.9533355,0.3144,0.0002,0.0649,15.51
1763491520.0171845,0.3559,0.0002,0.0741,15.66
1763491520.07755,0.3822,0.0001,0.0806,16.57
1763491520.1415803,0.3828,0.0001,0.0797,15.62
1763491520.202963,0.4333,0.0001,0.0891,16.29
1763491520.261789,0.4641,0.0001,0.1330,17.00
1763491520.32892,0.4762,0.0002,0.1686,14.90
1763491520.3920906,0.5016,0.0002,0.1569,15.83
1763491520.4559712,0.5077,0.0011,0.1590,15.65
1763491520.5121567,0.5234,0.0008,0.1614,17.80
1763491520.5894618,0.5074,0.0005,0.1615,12.94
1763491520.654696,0.4832,0.0004,0.1490,15.33
1763491520.7216592,0.4679,0.0003,0.1328,14.93
1763491520.7778535,0.4121,0.0002,0.1366,17.80
1763491520.8514447,0.3307,0.0003,0.1093,13.59
1763491520.908423,0.2818,0.0002,0.0885,17.55
1763491520.970375,0.2444,0.0002,0.0716,16.14
1763491521.0291312,0.2284,0.0001,0.0617,17.02
1763491521.0972154,0.2452,0.0001,0.0603,14.69
1763491521.158491,0.2581,0.0003,0.0626,16.32
1763491521.2217586,0.3197,0.0003,0.0782,15.81
1763491521.2783065,0.3760,0.0002,0.1317,17.68
1763491521.3457832,0.3535,0.0002,0.1924,14.82
1763491521.4025674,0.3771,0.0002,0.2440,17.61
1763491521.4652946,0.4030,0.0002,0.2936,15.94
1763491521.542159,0.4419,0.0001,0.3360,13.01
1763491521.6079211,0.4553,0.0001,0.3644,15.21
1763491521.6658938,0.4722,0.0001,0.3756,17.25
1763491521.7274108,0.4839,0.0001,0.3881,16.26
1763491521.7913857,0.5163,0.0003,0.3858,15.63
1763491521.8559973,0.5258,0.0002,0.3487,15.48
1763491521.923439,0.5280,0.0002,0.3349,14.83
1763491521.9718108,0.5365,0.0001,0.3286,20.67
1763491522.0467865,0.5476,0.0002,0.3317,13.34
1763491522.1052842,0.5481,0.0002,0.3227,17.09
1763491522.1704216,0.5527,0.0001,0.3330,15.35
1763491522.2244911,0.5542,0.0001,0.3446,18.49
1763491522.28284,0.5616,0.0001,0.3481,17.14
1763491522.333832,0.5601,0.0000,0.3391,19.61
1763491522.3948677,0.5584,0.0001,0.3097,16.38
1763491522.4596074,0.5638,0.0001,0.3059,15.45
1763491522.5247283,0.5613,0.0001,0.2876,15.36
1763491522.5838864,0.5526,0.0000,0.2817,16.90
1763491522.6494975,0.5432,0.0000,0.2620,15.24
1763491522.7093682,0.5411,0.0000,0.2444,16.70
1763491522.7703044,0.5595,0.0000,0.2786,16.41
1763491522.831987,0.5554,0.0000,0.2917,16.21
1763491522.9023907,0.5534,0.0000,0.2809,14.20
1763491522.9938824,0.5527,0.0001,0.2966,10.93
1763491523.0585036,0.5567,0.0000,0.3142,15.47
1763491523.109977,0.5541,0.0000,0.3082,19.43
1763491523.1782014,0.5490,0.0000,0.2966,14.66
1763491523.2397132,0.5590,0.0000,0.2813,16.26
1763491523.297257,0.5548,0.0000,0.2562,17.38
1763491523.3692992,0.5601,0.0000,0.2456,13.88
1763491523.4419308,0.5621,0.0000,0.2454,13.77
1763491523.5036871,0.5666,0.0000,0.2527,16.19
1763491523.5789294,0.5570,0.0000,0.2689,13.29
1763491523.6555188,0.5619,0.0000,0.2733,13.06
1763491523.7098694,0.5577,0.0000,0.2697,18.40
1763491523.76472,0.5596,0.0000,0.2842,18.23
1763491523.825056,0.5705,0.0000,0.2920,16.57
1763491523.880341,0.5640,0.0000,0.2948,18.09
1763491523.9415529,0.5533,0.0000,0.3060,16.34
1763491524.0008013,0.5584,0.0000,0.3106,16.88
1763491524.068271,0.5506,0.0000,0.3117,14.82
1763491524.12752,0.5449,0.0000,0.3147,16.88
1763491524.1943173,0.5474,0.0000,0.3039,14.97
1763491524.2531433,0.5461,0.0001,0.2971,17.00
1763491524.3132923,0.5411,0.0000,0.2767,16.63
1763491524.3768694,0.5387,0.0000,0.2552,15.73
1763491524.4451277,0.5430,0.0000,0.2678,14.65
1763491524.4985087,0.5441,0.0000,0.2705,18.73
1763491524.5803366,0.5441,0.0000,0.3056,12.22
1763491524.64359,0.5354,0.0000,0.3031,15.81
1763491524.7059984,0.5328,0.0000,0.2926,16.02
1763491524.7698839,0.5352,0.0000,0.2911,15.65
1763491524.8516607,0.5312,0.0000,0.3125,12.23
1763491524.909895,0.5324,0.0000,0.3160,17.17
1763491524.9725864,0.5357,0.0000,0.3112,15.95
1763491525.0339947,0.5364,0.0000,0.3166,16.28
1763491525.0991335,0.5332,0.0000,0.3232,15.35
1763491525.1675775,0.5469,0.0000,0.3162,14.61
1763491525.2234666,0.5319,0.0000,0.2629,17.89
1763491525.2834039,0.5050,0.0000,0.2124,16.68
1763491525.3609035,0.5173,0.0000,0.1865,12.90
1763491525.4265482,0.5207,0.0000,0.1645,15.23
1763491525.4893138,0.5120,0.0000,0.1446,15.93
1763491525.55599,0.5333,0.0000,0.1389,15.00
1763491525.6128259,0.5268,0.0000,0.2239,17.59
1763491525.6758952,0.5145,0.0001,0.2550,15.86
1763491525.7379153,0.5269,0.0001,0.2733,16.12
1763491525.7974236,0.5307,0.0001,0.2692,16.80
1763491525.8654084,0.5405,0.0001,0.2231,14.71
1763491525.9326162,0.5429,0.0078,0.1939,14.88
1763491525.9977505,0.5101,0.0061,0.1680,15.35
1763491526.0609262,0.4730,0.1860,0.1955,15.83
1763491526.12988,0.4075,0.1521,0.1587,14.50
1763491526.2012405,0.4233,0.1198,0.1427,14.01
1763491526.273385,0.4537,0.0966,0.1352,13.86
1763491526.3311589,0.4937,0.0897,0.1366,17.31
1763491526.383758,0.5200,0.1245,0.1491,19.01
1763491526.4387836,0.5259,0.3075,0.2033,18.17
1763491526.494257,0.5181,0.4660,0.2477,18.03
1763491526.5567262,0.5336,0.5481,0.2741,16.01
1763491526.6193206,0.5382,0.5467,0.2738,15.98
1763491526.7010806,0.5524,0.4155,0.2366,12.23
1763491526.7629642,0.5496,0.5542,0.2772,16.16
1763491526.8226106,0.5490,0.6402,0.3026,16.77
1763491526.8852298,0.5509,0.4720,0.2523,15.97
1763491526.9519284,0.5640,0.3712,0.2249,14.99
1763491527.0092142,0.5711,0.4560,0.2533,17.46
1763491527.0801263,0.5708,0.6062,0.3005,14.10
1763491527.1361609,0.5752,0.4244,0.2541,17.85
1763491527.2090127,0.5725,0.2971,0.2275,13.73
1763491527.2655542,0.5647,0.2079,0.1983,17.69
1763491527.3184445,0.5612,0.1456,0.1805,18.91
1763491527.3828094,0.5607,0.1019,0.1624,15.54
1763491527.4591885,0.5617,0.0713,0.1517,13.09
1763491527.5221212,0.5577,0.0499,0.1532,15.89
1763491527.587085,0.5438,0.0350,0.1792,15.39
1763491527.6538239,0.5328,0.0245,0.1666,14.98
1763491527.7085524,0.5227,0.0707,0.1666,18.27
1763491527.7724915,0.5276,0.1869,0.1936,15.64
1763491527.8362918,0.5194,0.2113,0.1905,15.67
1763491527.907222,0.5118,0.3336,0.2239,14.10
1763491527.9596696,0.5082,0.2482,0.1977,19.07
1763491528.0234785,0.5048,0.3715,0.2322,15.67
1763491528.0973809,0.4978,0.4859,0.2626,13.53
1763491528.1586854,0.4900,0.4602,0.2678,16.31
1763491528.243157,0.4897,0.3339,0.2360,11.84
1763491528.3038626,0.4975,0.2629,0.2207,16.47
1763491528.385951,0.5168,0.1938,0.2190,12.18
1763491528.4451573,0.5266,0.1503,0.1977,16.89
1763491528.512314,0.5281,0.1616,0.2062,14.89
1763491528.5846047,0.5453,0.1370,0.2093,13.83
1763491528.6440434,0.5512,0.1291,0.2074,16.82
1763491528.7060468,0.5470,0.1019,0.1905,16.13
1763491528.7630165,0.5077,0.0809,0.1667,17.55
1763491528.844256,0.5123,0.0603,0.1505,12.31
1763491528.9059927,0.5078,0.0509,0.1382,16.20
1763491528.963181,0.5097,0.0393,0.1302,17.49
1763491529.0286653,0.4991,0.0289,0.1255,15.27
1763491529.0903034,0.5111,0.0277,0.1330,16.22
1763491529.1550663,0.5163,0.0203,0.1608,15.44
1763491529.217646,0.5319,0.0845,0.2371,15.98
1763491529.2757177,0.5501,0.3134,0.3496,17.22
1763491529.3383706,0.5051,0.2197,0.3236,15.96
1763491529.4030578,0.4859,0.1538,0.3324,15.46
1763491529.4723103,0.4720,0.1078,0.3172,14.44
1763491529.5275552,0.4663,0.0754,0.3163,18.10
1763491529.5549781,0.4663,0.0754,0.3163,36.47
1763491529.6309135,0.4615,0.0528,0.3022,13.17
1763491529.677999,0.4559,0.0370,0.3390,21.24
1763491529.725985,0.4624,0.0259,0.3698,20.84
1763491529.7939978,0.4616,0.0181,0.3899,14.70
1763491529.854158,0.4705,0.0127,0.3751,16.62
1763491529.924287,0.4778,0.0089,0.3760,14.26
1763491529.9955404,0.4546,0.0063,0.3448,14.03
1763491530.058164,0.4518,0.0044,0.2964,15.97
1763491530.083692,0.4518,0.0044,0.2964,39.17
1763491530.150759,0.4417,0.0031,0.2681,14.91
1763491530.219522,0.4404,0.0021,0.2624,14.54
1763491530.2751193,0.4691,0.0015,0.3339,17.99
1763491530.3484592,0.4921,0.0011,0.3424,13.64
1763491530.419123,0.4950,0.0008,0.3610,14.15
1763491530.4699268,0.4799,0.0005,0.3298,19.68
1763491530.5243437,0.5269,0.0004,0.2719,18.38
1763491530.581997,0.5412,0.0003,0.2276,17.35
1763491530.6507275,0.5622,0.0002,0.2287,14.55
1763491530.7103786,0.5653,0.0001,0.2483,16.76
1763491530.7818742,0.5846,0.0001,0.2636,13.99
1763491530.8291254,0.5766,0.0001,0.2734,21.16
1763491530.8808544,0.5747,0.0000,0.2656,19.33
1763491530.941821,0.5615,0.0000,0.2212,16.40
1763491531.0101247,0.5627,0.0000,0.1999,14.64
1763491531.0667276,0.5529,0.0001,0.1863,17.67
1763491531.127946,0.5485,0.0001,0.1861,16.33
1763491531.2038352,0.5210,0.0001,0.2377,13.18
1763491531.2560499,0.5255,0.0001,0.2847,19.15
1763491531.3270633,0.5383,0.0000,0.3214,14.08
1763491531.3805337,0.4904,0.0000,0.2664,18.70
1763491531.445411,0.4699,0.0000,0.2182,15.41
1763491531.5146182,0.4380,0.0000,0.1839,14.45
1763491531.5684636,0.4162,0.1944,0.2176,18.57
1763491531.631093,0.3841,0.3326,0.2305,15.97
1763491531.6904824,0.3889,0.4853,0.2636,16.84
1763491531.7569642,0.3994,0.5895,0.2864,15.04
1763491531.8236804,0.4087,0.6761,0.3128,14.99
1763491531.8772068,0.4278,0.7297,0.3264,18.68
1763491531.9401748,0.4413,0.7366,0.3310,15.88
1763491531.9993834,0.4520,0.7515,0.3331,16.89
1763491532.052782,0.4753,0.7414,0.3348,18.73
1763491532.1180258,0.4924,0.7777,0.3538,15.33
1763491532.1773164,0.4874,0.8275,0.3674,16.87
1763491532.239019,0.4986,0.8697,0.3790,16.21
1763491532.3137121,0.4922,0.8967,0.3835,13.39
1763491532.3788233,0.4956,0.9107,0.3957,15.36
1763491532.4423013,0.4923,0.8302,0.3658,15.75
1763491532.5026398,0.4886,0.6941,0.3265,16.57
1763491532.5621753,0.4621,0.4941,0.2778,16.80
1763491532.6312551,0.4803,0.3459,0.2440,14.48
1763491532.6948357,0.5001,0.2421,0.2816,15.73
1763491532.764783,0.5022,0.1695,0.2635,14.30
1763491532.793583,0.5022,0.1695,0.2635,34.72
1763491532.8638685,0.4942,0.1187,0.3036,14.23
1763491532.9222817,0.4632,0.0831,0.3117,17.12
1763491532.9908233,0.4586,0.0581,0.3092,14.59
1763491533.053901,0.4686,0.0407,0.3174,15.85
1763491533.1104841,0.4987,0.0285,0.3578,17.67
1763491533.169497,0.5167,0.0199,0.3726,16.95
1763491533.2470818,0.5123,0.0140,0.3492,12.89
1763491533.3160877,0.5251,0.0098,0.3447,14.49
1763491533.3372114,0.5251,0.0098,0.3447,47.34
1763491533.3920772,0.5219,0.0068,0.3586,18.23
1763491533.4528444,0.5244,0.0050,0.3746,16.46
1763491533.5245368,0.5260,0.0036,0.4139,13.95
1763491533.5848808,0.5547,0.0025,0.3667,16.57
1763491533.6439152,0.4810,0.0017,0.3302,16.94
1763491533.7033648,0.5203,0.0012,0.3093,16.82
1763491533.7637193,0.5200,0.0784,0.2803,16.57
1763491533.8251693,0.5195,0.1321,0.3013,16.27
1763491533.888939,0.5416,0.1364,0.3467,15.68
1763491533.9486263,0.5533,0.1749,0.3297,16.75
1763491534.0117624,0.5870,0.1625,0.3394,15.84
1763491534.0700958,0.5988,0.2423,0.3366,17.14
1763491534.122367,0.5996,0.1843,0.2819,19.13
1763491534.1863022,0.6068,0.1474,0.2611,15.64
1763491534.2493315,0.6019,0.1590,0.2475,15.87
1763491534.3098924,0.5909,0.2537,0.2706,16.51
1763491534.36953,0.5907,0.2321,0.2456,16.77
1763491534.434474,0.5697,0.2024,0.2494,15.40
1763491534.4951444,0.5467,0.1867,0.2608,16.48
1763491534.5536764,0.5440,0.2107,0.2453,17.08
1763491534.6163404,0.5511,0.1855,0.2239,15.96
1763491534.6770408,0.5660,0.1771,0.2209,16.47
1763491534.7455897,0.5853,0.1679,0.2179,14.59
1763491534.80571,0.5947,0.1411,0.2364,16.63
1763491534.8695219,0.6020,0.2237,0.3036,15.67
1763491534.9296136,0.5901,0.1644,0.3258,16.64
1763491534.9929419,0.5592,0.1199,0.3209,15.79
1763491535.059374,0.4769,0.0846,0.2831,15.05
1763491535.0798783,0.4769,0.0846,0.2831,48.77
1763491535.1137908,0.4769,0.0846,0.2831,29.49
1763491535.145387,0.4769,0.0846,0.2831,31.65
1763491535.1774309,0.4769,0.0846,0.2831,31.21
1763491535.2085454,0.4769,0.0846,0.2831,32.14
1763491535.2378273,0.4769,0.0846,0.2831,34.15
1763491535.2681901,0.4769,0.0846,0.2831,32.93
1763491535.300769,0.4769,0.0846,0.2831,30.69
1763491535.3336067,0.4769,0.0846,0.2831,30.45
1763491535.3630848,0.4769,0.0846,0.2831,33.92
1763491535.4179497,0.4769,0.0846,0.2831,18.23
1763491535.468107,0.4769,0.0846,0.2831,19.94
1763491535.4993052,0.4769,0.0846,0.2831,32.05
1763491535.5330515,0.4769,0.0846,0.2831,29.63
1763491535.5626187,0.4769,0.0846,0.2831,33.82
1763491535.596319,0.4769,0.0846,0.2831,29.67
1763491535.6273282,0.4769,0.0846,0.2831,32.25
1763491535.658491,0.4769,0.0846,0.2831,32.09
1763491535.6905375,0.4769,0.0846,0.2831,31.20
1763491535.721416,0.4769,0.0846,0.2831,32.38
1763491535.752092,0.4769,0.0846,0.2831,32.60
1763491535.783219,0.4769,0.0846,0.2831,32.13
1763491535.8196867,0.4769,0.0846,0.2831,27.42
1763491535.85168,0.4769,0.0846,0.2831,31.26
1763491535.8962455,0.4769,0.0846,0.2831,22.44
1763491535.9241192,0.4769,0.0846,0.2831,35.88
1763491535.9532647,0.4769,0.0846,0.2831,34.31
1763491535.9842117,0.4769,0.0846,0.2831,32.31
1763491536.0146685,0.4769,0.0846,0.2831,32.83
1763491536.0508685,0.4769,0.0846,0.2831,27.62
1763491536.077316,0.4769,0.0846,0.2831,37.81
1763491536.1070428,0.4769,0.0846,0.2831,33.64
1763491536.1385481,0.4769,0.0846,0.2831,31.74
1763491536.1693015,0.4769,0.0846,0.2831,32.52
1763491536.2203596,0.4769,0.0846,0.2831,19.59
1763491536.2517517,0.4769,0.0846,0.2831,31.86
1763491536.3018286,0.4769,0.0846,0.2831,19.97
1763491536.3319104,0.4769,0.0846,0.2831,33.24
1763491536.354448,0.4769,0.0846,0.2831,44.37
1763491536.3890302,0.4769,0.0846,0.2831,28.92
1763491536.417725,0.4769,0.0846,0.2831,34.85
1763491536.4481273,0.4769,0.0846,0.2831,32.89
1763491536.4817998,0.4769,0.0846,0.2831,29.70
1763491536.509961,0.4769,0.0846,0.2831,35.51
1763491536.5422919,0.4769,0.0846,0.2831,30.93
1763491536.5729468,0.4769,0.0846,0.2831,32.62
1763491536.621683,0.4769,0.0846,0.2831,20.52
1763491536.6512675,0.4769,0.0846,0.2831,33.80
1763491536.68457,0.4769,0.0846,0.2831,30.03
1763491536.7316942,0.4769,0.0846,0.2831,21.22
1763491536.7639937,0.4769,0.0846,0.2831,30.96
1763491536.7901094,0.4769,0.0846,0.2831,38.29
1763491536.820326,0.4769,0.0846,0.2831,33.09
1763491536.8510823,0.4769,0.0846,0.2831,32.51
1763491536.8794692,0.4769,0.0846,0.2831,35.23
1763491536.913631,0.4769,0.0846,0.2831,29.27
1763491536.9411047,0.4769,0.0846,0.2831,36.40
1763491536.9725668,0.4769,0.0846,0.2831,31.78
1763491537.0212858,0.4769,0.0846,0.2831,20.53
1763491537.0516381,0.4769,0.0846,0.2831,32.95
1763491537.0824199,0.4769,0.0846,0.2831,32.49
1763491537.116967,0.4769,0.0846,0.2831,28.95
1763491537.165497,0.4769,0.0846,0.2831,20.61
1763491537.1962552,0.4769,0.0846,0.2831,32.51
1763491537.224627,0.4769,0.0846,0.2831,35.25
1763491537.2559547,0.4769,0.0846,0.2831,31.92
1763491537.3325377,0.5027,0.0592,0.2833,13.06
1763491537.4187212,0.4812,0.0414,0.3225,11.60
1763491537.4840581,0.4703,0.0290,0.3444,15.31
1763491537.5467253,0.4597,0.0203,0.3770,15.96
1763491537.6192982,0.4703,0.0142,0.3589,13.78
1763491537.6832273,0.4741,0.0100,0.3041,15.64
1763491537.7422361,0.4450,0.0070,0.2660,16.95
1763491537.8080537,0.4140,0.0049,0.2353,15.19
1763491537.881625,0.4187,0.0034,0.2042,13.59
1763491537.9533608,0.4263,0.0024,0.2182,13.94
1763491538.0209744,0.3943,0.0017,0.2589,14.79
1763491538.080978,0.4233,0.0012,0.2718,16.67
1763491538.141784,0.4394,0.0008,0.2426,16.45
1763491538.2033622,0.4319,0.0006,0.1996,16.24
1763491538.2642784,0.4415,0.0004,0.1932,16.42
1763491538.2910683,0.4415,0.0004,0.1932,37.33
1763491538.3261395,0.4415,0.0004,0.1932,28.51
1763491538.3833852,0.4258,0.0004,0.2192,17.47
1763491538.4247696,0.3457,0.0004,0.1893,24.16
1763491538.470632,0.2908,0.0004,0.1737,21.80
1763491538.4914365,0.2908,0.0004,0.1737,48.07
1763491538.505589,0.2908,0.0004,0.1737,70.66
1763491538.520901,0.2908,0.0004,0.1737,65.31
1763491538.5392854,0.2908,0.0004,0.1737,54.39
1763491538.5561032,0.2908,0.0004,0.1737,59.46
1763491538.6155207,0.2908,0.0004,0.1737,16.83
1763491538.6461334,0.2908,0.0004,0.1737,32.67
1763491538.6771448,0.2908,0.0004,0.1737,32.25
1763491538.7107754,0.2908,0.0004,0.1737,29.73
1763491538.742581,0.2908,0.0004,0.1737,31.44
1763491538.7724493,0.2908,0.0004,0.1737,33.48
1763491538.805484,0.2908,0.0004,0.1737,30.27
1763491538.8525784,0.2908,0.0004,0.1737,21.23
1763491538.888679,0.2908,0.0004,0.1737,27.70
1763491538.9107144,0.2908,0.0004,0.1737,45.38
1763491538.9419107,0.2908,0.0004,0.1737,32.06
1763491538.9569445,0.2908,0.0004,0.1737,66.52
1763491539.0170639,0.2908,0.0004,0.1737,16.63
1763491539.0541046,0.2908,0.0004,0.1737,27.00
1763491539.0785575,0.2908,0.0004,0.1737,40.89
1763491539.1120589,0.2908,0.0004,0.1737,29.85
1763491539.1436036,0.2908,0.0004,0.1737,31.70
1763491539.1748877,0.2908,0.0004,0.1737,31.97
1763491539.2065265,0.2908,0.0004,0.1737,31.61
1763491539.2392514,0.2908,0.0004,0.1737,30.56
1763491539.286417,0.2908,0.0004,0.1737,21.20
1763491539.3139286,0.2908,0.0004,0.1737,36.35
1763491539.3287632,0.2908,0.0004,0.1737,67.41
1763491539.3501866,0.2908,0.0004,0.1737,46.68
1763491539.4637597,0.3614,0.0003,0.2046,8.80
1763491539.5287254,0.2922,0.0014,0.2011,15.39
1763491539.5893567,0.2636,0.0011,0.1886,16.49
1763491539.6120937,0.2636,0.0011,0.1886,43.98
1763491539.6968112,0.2960,0.0010,0.2038,11.80
1763491539.771714,0.3156,0.0015,0.1733,13.35
1763491539.8388338,0.3304,0.0057,0.1667,14.90
1763491539.9043329,0.3239,0.0881,0.1935,15.27
1763491539.9708285,0.3376,0.1080,0.2074,15.04
1763491540.0440462,0.3445,0.1910,0.2893,13.66
1763491540.1018019,0.3282,0.1460,0.2384,17.31
1763491540.1616745,0.3116,0.1270,0.2324,16.70
1763491540.2266152,0.3008,0.1785,0.2390,15.40
1763491540.2995684,0.3077,0.1277,0.2620,13.71
1763491540.3776028,0.2960,0.0899,0.2747,12.81
1763491540.4420407,0.2792,0.0630,0.2643,15.52
1763491540.516534,0.2660,0.0676,0.2918,13.42
1763491540.5772214,0.2788,0.0498,0.2733,16.48
1763491540.6416934,0.3113,0.0630,0.2572,15.51
1763491540.706176,0.3530,0.0441,0.2602,15.51
1763491540.764764,0.3612,0.0311,0.2328,17.07
1763491540.8298936,0.3743,0.0219,0.2959,15.35
1763491540.8480487,0.3743,0.0219,0.2959,55.08
1763491540.9163682,0.3917,0.0154,0.2923,14.64
1763491540.9749258,0.4016,0.0164,0.2851,17.08
1763491541.0546274,0.4365,0.0115,0.2547,12.55
1763491541.0801635,0.4365,0.0115,0.2547,39.16
1763491541.1510737,0.4193,0.0083,0.3057,14.10
1763491541.212729,0.3980,0.0113,0.3384,16.22
1763491541.275132,0.3706,0.0080,0.3792,16.02
1763491541.3390765,0.3535,0.0131,0.4049,15.64
1763491541.3612542,0.3535,0.0131,0.4049,45.09
1763491541.3812237,0.3535,0.0131,0.4049,50.08
1763491541.4144146,0.3535,0.0131,0.4049,30.13
1763491541.4472883,0.3535,0.0131,0.4049,30.42
1763491541.4770713,0.3535,0.0131,0.4049,33.58
1763491541.5101275,0.3535,0.0131,0.4049,30.25
1763491541.5418625,0.3535,0.0131,0.4049,31.51
1763491541.5745478,0.3535,0.0131,0.4049,30.59
1763491541.606609,0.3535,0.0131,0.4049,31.19
1763491541.6376216,0.3535,0.0131,0.4049,32.25
1763491541.6716237,0.3535,0.0131,0.4049,29.41
1763491541.703169,0.3535,0.0131,0.4049,31.70
1763491541.733248,0.3535,0.0131,0.4049,33.25
1763491541.765615,0.3535,0.0131,0.4049,30.90
1763491541.8128378,0.3535,0.0131,0.4049,21.18
1763491541.8459678,0.3535,0.0131,0.4049,30.18
1763491541.8798692,0.3535,0.0131,0.4049,29.50
1763491541.9094949,0.3535,0.0131,0.4049,33.75
1763491541.9444864,0.3535,0.0131,0.4049,28.58
1763491542.0354092,0.3755,0.0107,0.3756,11.00
1763491542.1005626,0.4016,0.0076,0.3320,15.35
1763491542.1739464,0.4129,0.0053,0.3228,13.63
1763491542.2445545,0.4316,0.0037,0.3215,14.16
1763491542.3034496,0.4459,0.0026,0.3311,16.98
1763491542.37069,0.4575,0.0019,0.3308,14.87
1763491542.4286203,0.4418,0.0013,0.3487,17.26
1763491542.4857779,0.4319,0.0009,0.3387,17.50
1763491542.5467386,0.3987,0.0006,0.3473,16.40
1763491542.6177099,0.3759,0.0005,0.3610,14.09
1763491542.6801186,0.3813,0.0003,0.3530,16.02
1763491542.7379496,0.3746,0.0002,0.3524,17.29
1763491542.8007114,0.3753,0.0002,0.3371,15.93
1763491542.866313,0.3926,0.0001,0.3320,15.24
1763491542.9403143,0.3935,0.0001,0.3202,13.51
1763491543.0022745,0.4154,0.0001,0.3015,16.14
1763491543.058628,0.3793,0.0000,0.2716,17.75
1763491543.13253,0.3725,0.0000,0.2493,13.53
1763491543.1964324,0.3486,0.0000,0.2346,15.65
1763491543.2512136,0.3361,0.0000,0.2281,18.25
1763491543.3135114,0.3129,0.0000,0.2453,16.05
1763491543.3807642,0.3300,0.0000,0.2744,14.87
1763491543.451943,0.3699,0.0000,0.3227,14.05
1763491543.5114715,0.4183,0.0000,0.3176,16.80
1763491543.5614753,0.4723,0.0011,0.3686,20.00
1763491543.6305768,0.4693,0.0022,0.3731,14.47
1763491543.686763,0.4913,0.0031,0.4067,17.80
1763491543.7539918,0.4877,0.0026,0.3837,14.87
1763491543.8123586,0.4888,0.0022,0.4178,17.13
1763491543.886187,0.4742,0.0074,0.3703,13.54
1763491543.9453773,0.4805,0.0057,0.3560,16.89
1763491544.0099268,0.4974,0.0041,0.3631,15.49
1763491544.0710337,0.4884,0.0210,0.3627,16.36
1763491544.1283507,0.5100,0.0148,0.3334,17.45
1763491544.1893928,0.5015,0.0104,0.3403,16.38
1763491544.2525222,0.4869,0.0073,0.3258,15.84
1763491544.329793,0.4979,0.0051,0.3397,12.94
1763491544.3943074,0.5117,0.0036,0.3925,15.50
1763491544.4632275,0.4820,0.0025,0.3944,14.51
1763491544.5249803,0.4793,0.0018,0.3722,16.19
1763491544.5931816,0.4728,0.0012,0.3589,14.66
1763491544.6611996,0.4899,0.0009,0.3662,14.70
1763491544.7105322,0.5177,0.0006,0.3507,20.27
1763491544.7767074,0.4931,0.0004,0.3372,15.11
1763491544.8409293,0.4738,0.0003,0.3413,15.57
1763491544.8997107,0.4724,0.0002,0.3343,17.01
1763491544.9764407,0.4355,0.0001,0.3283,13.03
1763491545.038917,0.4378,0.0001,0.3474,16.01
1763491545.103126,0.4041,0.0001,0.3485,15.57
1763491545.1642756,0.3890,0.0001,0.3410,16.35
1763491545.2283275,0.3828,0.0000,0.3368,15.61
1763491545.2955978,0.3675,0.0000,0.3249,14.87
1763491545.3501568,0.3941,0.0180,0.3272,18.33
1763491545.4254544,0.3910,0.0127,0.3255,13.28
1763491545.4872742,0.4339,0.0089,0.3539,16.18
1763491545.5587602,0.4042,0.0064,0.3412,13.99
1763491545.6105812,0.3770,0.0045,0.3396,19.30
1763491545.6781557,0.3623,0.0032,0.3194,14.80
1763491545.7383385,0.3547,0.0022,0.3270,16.62
1763491545.8023748,0.3803,0.0015,0.3430,15.62
1763491545.8664837,0.3997,0.0011,0.3637,15.60
1763491545.9288719,0.4423,0.0008,0.3945,16.03
1763491545.9931135,0.4705,0.0005,0.3925,15.57
1763491546.0550652,0.4882,0.0004,0.3748,16.14
1763491546.114271,0.4930,0.0003,0.3818,16.89
1763491546.1795013,0.5180,0.0002,0.3877,15.33
1763491546.2439816,0.5210,0.0001,0.4009,15.51
1763491546.3000412,0.5312,0.0001,0.4351,17.84
1763491546.3677785,0.5460,0.0001,0.4401,14.76
1763491546.4287949,0.5097,0.0000,0.4261,16.39
1763491546.4995596,0.5096,0.0000,0.4111,14.13
1763491546.5735867,0.5188,0.0000,0.4231,13.51
1763491546.6258125,0.5079,0.0000,0.3982,19.15
1763491546.697385,0.4997,0.0000,0.3802,13.97
1763491546.749465,0.5080,0.0000,0.3858,19.20
1763491546.8185856,0.5058,0.0000,0.3973,14.47
1763491546.874011,0.5097,0.0000,0.4149,18.04
1763491546.9364865,0.5048,0.0000,0.4121,16.01
1763491547.001258,0.5128,0.0000,0.3930,15.44
1763491547.0606077,0.5021,0.0000,0.3946,16.85
1763491547.129653,0.5032,0.0000,0.3904,14.48
1763491547.1853042,0.4426,0.0000,0.3796,17.97
1763491547.2471328,0.4374,0.0000,0.3509,16.17
1763491547.3092904,0.4547,0.0000,0.3631,16.09
1763491547.3705888,0.4413,0.0000,0.2918,16.31
1763491547.4333255,0.4132,0.0000,0.2689,15.94
1763491547.4984398,0.4294,0.0000,0.2735,15.36
1763491547.566459,0.4474,0.0000,0.3161,14.70
1763491547.618327,0.4636,0.0000,0.3197,19.28
